,Name,Cat,Dog,Intact Female,Intact Male,Neutered Male,Spayed Female,OutcomeType_label
12814,1,0,1,0,0,0,1,0
12815,1,0,1,0,0,0,1,0
12816,1,0,1,0,0,0,1,0
12817,1,0,1,0,0,1,0,4
12818,0,0,1,0,0,0,1,3
12819,1,1,0,0,0,0,1,0
12820,1,0,1,0,0,1,0,0
12821,0,0,1,0,1,0,0,4
12822,1,0,1,0,0,1,0,3
12823,0,1,0,0,1,0,0,4
12824,0,1,0,0,1,0,0,2
12825,0,0,1,0,1,0,0,4
12826,0,1,0,0,0,0,0,4
12827,1,1,0,1,0,0,0,0
12828,1,0,1,0,0,1,0,4
12829,1,1,0,0,0,1,0,0
12830,1,1,0,0,0,0,1,0
12831,1,0,1,0,0,0,1,0
12832,0,1,0,0,0,0,1,2
12833,1,1,0,0,0,0,1,3
12834,0,0,1,0,0,0,1,0
12835,1,0,1,0,0,1,0,3
12836,1,1,0,0,0,1,0,0
12837,1,1,0,0,0,0,1,4
12838,1,1,0,0,0,1,0,0
12839,1,1,0,0,0,1,0,0
12840,1,1,0,0,0,0,1,0
12841,1,0,1,0,0,0,1,0
12842,1,0,1,0,0,0,1,3
12843,1,0,1,0,0,1,0,4
12844,1,0,1,0,1,0,0,3
12845,1,1,0,1,0,0,0,1
12846,1,0,1,1,0,0,0,3
12847,1,0,1,0,0,0,1,0
12848,1,1,0,0,0,0,1,0
12849,1,0,1,0,0,1,0,4
12850,0,1,0,0,0,0,1,0
12851,0,1,0,0,0,0,0,4
12852,1,0,1,0,1,0,0,3
12853,0,0,1,1,0,0,0,4
12854,1,0,1,0,0,0,1,4
12855,1,0,1,0,0,1,0,0
12856,1,0,1,0,0,1,0,0
12857,1,1,0,0,0,0,1,0
12858,1,0,1,0,0,0,1,3
12859,0,0,1,0,0,1,0,0
12860,1,1,0,0,0,0,1,0
12861,1,1,0,0,0,1,0,0
12862,1,0,1,0,0,0,1,4
12863,1,0,1,0,0,1,0,0
12864,1,0,1,0,0,0,1,4
12865,1,0,1,0,0,0,1,0
12866,0,0,1,0,0,0,0,4
12867,1,1,0,0,0,1,0,4
12868,1,0,1,0,0,1,0,0
12869,1,0,1,1,0,0,0,4
12870,0,0,1,0,0,0,1,0
12871,1,1,0,0,0,1,0,4
12872,1,0,1,0,0,0,1,0
12873,0,1,0,0,1,0,0,4
12874,1,0,1,0,0,1,0,0
12875,1,1,0,0,1,0,0,4
12876,1,1,0,0,0,1,0,0
12877,1,0,1,0,0,0,1,0
12878,0,0,1,0,0,1,0,4
12879,1,0,1,0,1,0,0,4
12880,1,1,0,1,0,0,0,4
12881,1,1,0,0,0,1,0,0
12882,1,1,0,0,0,1,0,4
12883,0,1,0,0,1,0,0,2
12884,1,1,0,0,0,1,0,0
12885,1,1,0,0,0,1,0,0
12886,1,1,0,0,0,1,0,3
12887,1,0,1,0,0,0,1,3
12888,1,0,1,0,0,1,0,3
12889,0,1,0,1,0,0,0,4
12890,1,0,1,0,1,0,0,0
12891,1,1,0,0,1,0,0,4
12892,1,1,0,0,0,1,0,0
12893,1,0,1,0,1,0,0,3
12894,1,1,0,0,0,0,1,0
12895,1,0,1,0,0,1,0,3
12896,1,1,0,0,0,0,1,0
12897,1,0,1,0,0,0,1,0
12898,0,1,0,0,1,0,0,2
12899,1,1,0,0,0,0,1,0
12900,0,0,1,0,1,0,0,4
12901,0,1,0,0,0,1,0,0
12902,0,1,0,1,0,0,0,4
12903,1,0,1,0,0,1,0,0
12904,0,0,1,1,0,0,0,4
12905,0,1,0,0,0,0,0,4
12906,1,0,1,0,0,1,0,0
12907,1,0,1,0,1,0,0,4
12908,1,1,0,0,0,1,0,0
12909,1,1,0,0,0,0,1,0
12910,1,1,0,0,0,1,0,0
12911,1,0,1,0,0,0,1,3
12912,1,1,0,1,0,0,0,1
12913,1,1,0,1,0,0,0,4
12914,1,0,1,0,0,1,0,0
12915,1,1,0,0,0,0,1,3
12916,1,0,1,0,0,0,1,0
12917,0,1,0,0,1,0,0,4
12918,1,0,1,0,0,1,0,4
12919,1,0,1,0,0,1,0,0
12920,1,0,1,0,0,0,1,0
12921,1,1,0,0,0,0,1,0
12922,0,1,0,0,1,0,0,4
12923,1,0,1,1,0,0,0,3
12924,1,0,1,0,0,0,1,3
12925,0,1,0,0,0,0,0,4
12926,0,1,0,1,0,0,0,4
12927,0,0,1,1,0,0,0,4
12928,0,0,1,0,0,1,0,0
12929,1,1,0,0,0,0,1,4
12930,1,0,1,0,0,0,1,3
12931,1,1,0,1,0,0,0,4
12932,1,0,1,0,0,0,1,3
12933,1,1,0,0,0,0,1,4
12934,1,0,1,0,0,1,0,0
12935,0,1,0,0,0,0,1,4
12936,0,1,0,0,0,0,1,2
12937,0,1,0,0,0,0,1,2
12938,1,1,0,0,0,0,1,4
12939,1,0,1,0,0,0,1,0
12940,1,0,1,0,0,1,0,0
12941,1,0,1,0,0,0,1,0
12942,0,1,0,1,0,0,0,4
12943,1,0,1,0,0,1,0,4
12944,1,1,0,0,0,1,0,0
12945,0,0,1,0,0,1,0,0
12946,0,0,1,0,0,1,0,0
12947,0,0,1,0,1,0,0,4
12948,0,1,0,0,1,0,0,4
12949,0,0,1,1,0,0,0,2
12950,0,1,0,1,0,0,0,4
12951,1,1,0,0,0,1,0,0
12952,1,0,1,0,0,1,0,3
12953,1,0,1,0,0,1,0,0
12954,0,0,1,0,0,0,1,4
12955,1,1,0,0,0,0,1,4
12956,1,1,0,0,0,1,0,0
12957,1,0,1,0,0,1,0,4
12958,0,1,0,0,0,1,0,0
12959,0,1,0,0,0,0,0,4
12960,1,0,1,0,0,0,1,3
12961,0,1,0,0,0,0,1,0
12962,1,0,1,0,0,0,1,0
12963,0,1,0,0,1,0,0,4
12964,0,1,0,0,0,0,0,4
12965,0,0,1,0,0,0,1,4
12966,0,0,1,0,0,1,0,0
12967,1,0,1,0,0,0,1,4
12968,1,0,1,0,0,0,1,3
12969,1,0,1,1,0,0,0,0
12970,0,1,0,0,0,1,0,0
12971,1,0,1,1,0,0,0,4
12972,1,0,1,0,0,1,0,4
12973,0,0,1,0,1,0,0,4
12974,1,0,1,0,0,1,0,0
12975,1,0,1,0,0,1,0,0
12976,1,0,1,0,0,0,1,3
12977,1,0,1,0,0,1,0,0
12978,1,1,0,0,0,1,0,0
12979,1,0,1,0,0,1,0,3
12980,1,1,0,0,0,0,1,0
12981,1,0,1,0,0,0,1,3
12982,0,0,1,1,0,0,0,4
12983,1,0,1,0,0,0,1,0
12984,1,0,1,0,0,1,0,0
12985,1,0,1,0,0,1,0,0
12986,1,0,1,0,0,0,1,0
12987,1,0,1,0,1,0,0,1
12988,0,1,0,0,1,0,0,4
12989,1,1,0,0,0,0,1,3
12990,1,1,0,0,0,0,1,4
12991,1,1,0,0,0,0,1,0
12992,1,0,1,0,0,1,0,3
12993,1,0,1,0,0,1,0,0
12994,1,0,1,0,1,0,0,4
12995,0,1,0,1,0,0,0,4
12996,0,1,0,0,0,0,0,4
12997,0,0,1,0,1,0,0,4
12998,0,1,0,0,0,1,0,4
12999,1,1,0,0,0,0,1,0
13000,1,0,1,0,0,0,1,0
13001,0,1,0,0,0,0,0,4
13002,1,1,0,0,1,0,0,0
13003,1,0,1,0,1,0,0,3
13004,1,1,0,0,0,0,1,4
13005,0,1,0,0,0,0,0,4
13006,1,0,1,0,1,0,0,2
13007,1,0,1,0,0,0,1,0
13008,1,0,1,0,0,1,0,3
13009,1,0,1,0,0,1,0,3
13010,1,1,0,0,0,1,0,0
13011,1,0,1,1,0,0,0,4
13012,1,0,1,0,0,1,0,3
13013,1,0,1,0,1,0,0,4
13014,1,1,0,0,0,0,1,4
13015,1,0,1,0,0,0,1,4
13016,0,1,0,0,0,0,0,2
13017,1,0,1,0,0,1,0,3
13018,0,1,0,1,0,0,0,4
13019,1,0,1,0,0,1,0,3
13020,1,0,1,0,0,0,1,0
13021,1,0,1,0,0,1,0,0
13022,1,0,1,0,0,0,1,0
13023,1,0,1,0,0,0,1,3
13024,0,1,0,0,0,0,1,0
13025,1,1,0,0,0,1,0,4
13026,0,1,0,0,1,0,0,4
13027,1,1,0,0,0,0,1,3
13028,1,0,1,0,0,1,0,0
13029,1,0,1,0,0,1,0,4
13030,1,0,1,0,0,1,0,0
13031,1,0,1,1,0,0,0,3
13032,1,0,1,0,1,0,0,4
13033,1,0,1,0,0,0,1,0
13034,1,1,0,0,0,0,1,0
13035,0,1,0,1,0,0,0,4
13036,1,0,1,0,0,0,1,0
13037,1,0,1,0,0,0,1,0
13038,0,0,1,0,0,1,0,0
13039,0,0,1,0,0,1,0,3
13040,1,1,0,0,0,1,0,3
13041,1,0,1,0,0,0,1,0
13042,1,0,1,0,0,1,0,0
13043,1,1,0,0,0,1,0,0
13044,0,1,0,0,0,1,0,0
13045,1,0,1,0,0,0,1,4
13046,1,0,1,0,0,0,1,3
13047,0,0,1,1,0,0,0,4
13048,1,1,0,0,0,1,0,0
13049,1,0,1,0,0,0,1,4
13050,1,1,0,1,0,0,0,1
13051,0,0,1,1,0,0,0,4
13052,1,0,1,0,0,0,1,3
13053,1,1,0,0,0,0,1,0
13054,0,0,1,0,1,0,0,4
13055,1,0,1,0,1,0,0,4
13056,0,1,0,1,0,0,0,4
13057,1,0,1,0,0,1,0,4
13058,1,0,1,0,0,1,0,4
13059,1,0,1,0,0,0,1,0
13060,1,0,1,0,0,1,0,0
13061,0,1,0,1,0,0,0,4
13062,0,1,0,0,1,0,0,4
13063,1,0,1,0,0,1,0,0
13064,0,1,0,1,0,0,0,4
13065,0,1,0,1,0,0,0,4
13066,0,1,0,1,0,0,0,4
13067,1,0,1,0,0,1,0,0
13068,1,0,1,0,0,1,0,3
13069,1,0,1,0,0,1,0,0
13070,0,1,0,1,0,0,0,4
13071,1,0,1,0,0,1,0,0
13072,0,1,0,1,0,0,0,4
13073,1,0,1,0,0,1,0,3
13074,0,0,1,0,1,0,0,4
13075,1,0,1,0,0,0,1,0
13076,1,0,1,0,0,1,0,0
13077,1,1,0,0,1,0,0,4
13078,0,0,1,0,0,0,1,0
13079,1,1,0,0,0,0,1,0
13080,1,0,1,0,0,1,0,0
13081,1,1,0,0,0,0,1,0
13082,1,0,1,0,0,1,0,0
13083,0,0,1,1,0,0,0,2
13084,1,0,1,0,0,0,1,0
13085,0,1,0,1,0,0,0,4
13086,0,1,0,0,0,1,0,0
13087,1,0,1,0,0,0,1,0
13088,1,1,0,0,0,0,1,2
13089,0,1,0,0,1,0,0,4
13090,1,0,1,0,0,0,1,4
13091,0,1,0,0,0,1,0,0
13092,1,0,1,0,1,0,0,4
13093,1,1,0,1,0,0,0,4
13094,1,0,1,0,0,0,1,3
13095,1,0,1,0,0,0,1,0
13096,1,1,0,0,0,1,0,4
13097,1,0,1,1,0,0,0,3
13098,1,0,1,0,0,1,0,0
13099,1,1,0,0,0,1,0,0
13100,1,0,1,0,0,1,0,4
13101,1,0,1,0,0,0,1,3
13102,1,1,0,0,0,0,1,4
13103,1,1,0,0,0,1,0,0
13104,1,1,0,0,0,0,1,0
13105,0,0,1,0,0,0,1,0
13106,1,0,1,0,0,1,0,3
13107,1,0,1,0,0,0,1,3
13108,0,0,1,0,1,0,0,4
13109,1,0,1,0,0,0,1,0
13110,1,1,0,1,0,0,0,4
13111,1,0,1,0,0,0,1,4
13112,1,0,1,0,0,1,0,0
13113,1,0,1,0,0,0,1,0
13114,1,1,0,0,0,0,1,0
13115,1,1,0,0,1,0,0,1
13116,0,1,0,1,0,0,0,4
13117,1,0,1,0,0,0,1,3
13118,0,1,0,1,0,0,0,4
13119,0,0,1,0,0,1,0,0
13120,1,1,0,0,0,0,1,4
13121,1,0,1,0,0,1,0,0
13122,1,0,1,0,1,0,0,4
13123,1,0,1,0,0,1,0,4
13124,0,0,1,0,0,1,0,3
13125,1,0,1,0,1,0,0,2
13126,1,0,1,0,1,0,0,3
13127,0,0,1,1,0,0,0,4
13128,1,0,1,0,0,1,0,0
13129,1,1,0,0,1,0,0,4
13130,0,1,0,0,1,0,0,4
13131,1,1,0,0,0,1,0,0
13132,1,0,1,0,0,1,0,4
13133,1,0,1,0,1,0,0,3
13134,0,1,0,0,0,0,0,3
13135,1,0,1,0,1,0,0,3
13136,1,1,0,0,0,0,1,3
13137,1,1,0,0,0,0,1,4
13138,1,0,1,0,0,1,0,4
13139,1,0,1,0,0,1,0,0
13140,1,1,0,0,0,1,0,0
13141,1,0,1,0,0,0,1,2
13142,1,1,0,0,0,1,0,0
13143,0,1,0,0,1,0,0,4
13144,1,0,1,0,0,0,1,3
13145,1,1,0,0,0,0,1,0
13146,1,0,1,0,0,1,0,4
13147,1,0,1,0,0,1,0,0
13148,1,0,1,0,0,1,0,3
13149,1,0,1,0,0,0,1,0
13150,0,1,0,1,0,0,0,4
13151,1,1,0,0,0,0,1,1
13152,1,1,0,1,0,0,0,4
13153,0,1,0,0,0,0,0,4
13154,0,1,0,0,0,0,0,4
13155,1,1,0,0,0,1,0,2
13156,1,0,1,0,0,1,0,3
13157,1,0,1,0,0,0,1,0
13158,1,0,1,0,0,1,0,3
13159,1,1,0,0,0,1,0,0
13160,0,1,0,0,0,0,0,4
13161,0,1,0,0,0,1,0,4
13162,1,0,1,0,0,0,1,0
13163,0,1,0,0,0,1,0,0
13164,1,1,0,0,0,1,0,0
13165,1,1,0,0,0,0,1,4
13166,1,0,1,0,1,0,0,0
13167,1,0,1,1,0,0,0,3
13168,1,0,1,0,0,0,1,4
13169,0,1,0,0,0,0,0,4
13170,1,0,1,0,0,1,0,4
13171,0,1,0,0,1,0,0,4
13172,0,1,0,1,0,0,0,4
13173,1,0,1,0,1,0,0,3
13174,1,0,1,0,0,1,0,3
13175,1,0,1,0,1,0,0,3
13176,0,1,0,0,0,0,0,4
13177,1,1,0,0,1,0,0,0
13178,0,1,0,1,0,0,0,4
13179,0,0,1,0,0,0,1,0
13180,1,0,1,0,0,1,0,0
13181,0,1,0,0,0,1,0,0
13182,1,0,1,0,0,0,1,0
13183,1,1,0,0,0,1,0,3
13184,1,0,1,1,0,0,0,1
13185,1,0,1,0,0,1,0,3
13186,0,1,0,0,1,0,0,4
13187,1,1,0,0,0,0,1,4
13188,1,0,1,0,0,0,1,3
13189,1,0,1,0,0,1,0,3
13190,0,1,0,0,0,1,0,4
13191,1,0,1,0,0,1,0,0
13192,1,0,1,0,0,0,1,0
13193,1,0,1,0,0,1,0,3
13194,1,1,0,0,0,1,0,0
13195,1,0,1,0,0,0,1,0
13196,1,0,1,0,0,1,0,0
13197,1,0,1,1,0,0,0,3
13198,1,1,0,0,0,0,1,0
13199,1,0,1,0,0,1,0,3
13200,1,1,0,0,0,1,0,0
13201,0,1,0,0,0,1,0,0
13202,0,1,0,1,0,0,0,4
13203,1,0,1,0,0,0,1,3
13204,1,1,0,1,0,0,0,4
13205,1,0,1,0,0,1,0,3
13206,1,1,0,0,0,1,0,4
13207,1,0,1,0,0,0,1,4
13208,1,1,0,0,0,1,0,4
13209,1,1,0,0,0,1,0,4
13210,1,1,0,0,0,1,0,0
13211,0,0,1,0,0,0,1,0
13212,1,0,1,0,0,1,0,4
13213,0,1,0,1,0,0,0,2
13214,0,0,1,0,0,1,0,3
13215,1,0,1,0,0,1,0,3
13216,1,0,1,0,1,0,0,4
13217,1,0,1,0,0,1,0,3
13218,0,1,0,0,0,1,0,0
13219,0,1,0,0,1,0,0,4
13220,1,1,0,0,0,1,0,0
13221,1,0,1,0,0,0,1,4
13222,1,1,0,0,0,1,0,0
13223,1,0,1,0,0,1,0,0
13224,1,1,0,0,1,0,0,4
13225,0,1,0,0,0,0,1,0
13226,1,1,0,1,0,0,0,4
13227,1,0,1,0,0,0,1,3
13228,1,0,1,0,0,1,0,0
13229,0,0,1,0,0,1,0,4
13230,0,0,1,0,0,1,0,4
13231,1,0,1,0,0,1,0,2
13232,0,0,1,0,0,1,0,0
13233,1,0,1,0,0,1,0,4
13234,1,1,0,0,0,1,0,0
13235,1,0,1,0,1,0,0,4
13236,1,0,1,1,0,0,0,4
13237,1,0,1,0,0,0,1,3
13238,1,0,1,0,0,1,0,3
13239,1,0,1,0,0,1,0,0
13240,1,1,0,0,0,0,1,4
13241,1,0,1,0,0,1,0,0
13242,1,0,1,1,0,0,0,4
13243,0,1,0,0,0,0,0,2
13244,1,0,1,0,0,1,0,0
13245,1,1,0,1,0,0,0,4
13246,1,0,1,1,0,0,0,0
13247,1,0,1,1,0,0,0,4
13248,1,1,0,0,0,0,1,0
13249,0,1,0,1,0,0,0,4
13250,1,0,1,0,0,0,1,3
13251,0,0,1,0,0,1,0,0
13252,0,0,1,0,0,1,0,4
13253,1,0,1,0,0,1,0,0
13254,1,0,1,0,0,0,1,3
13255,1,1,0,0,0,0,1,4
13256,0,0,1,0,0,0,1,0
13257,1,0,1,0,0,0,1,0
13258,1,1,0,0,0,0,1,0
13259,0,1,0,0,1,0,0,4
13260,1,1,0,0,0,1,0,0
13261,1,0,1,0,0,0,1,4
13262,1,0,1,0,0,1,0,3
13263,0,1,0,1,0,0,0,4
13264,0,1,0,1,0,0,0,1
13265,1,0,1,0,0,1,0,0
13266,0,0,1,0,0,1,0,0
13267,1,0,1,0,0,0,1,0
13268,1,0,1,0,0,0,1,0
13269,1,0,1,0,0,1,0,0
13270,1,0,1,0,0,1,0,0
13271,1,1,0,0,0,1,0,0
13272,0,0,1,0,0,1,0,3
13273,1,0,1,0,0,1,0,4
13274,1,0,1,0,0,1,0,0
13275,0,0,1,0,0,1,0,0
13276,1,0,1,0,0,1,0,0
13277,0,1,0,0,0,0,0,4
13278,0,0,1,1,0,0,0,4
13279,0,1,0,0,1,0,0,4
13280,1,1,0,0,0,0,1,0
13281,1,0,1,0,0,1,0,0
13282,1,0,1,0,0,1,0,3
13283,1,0,1,0,0,0,1,0
13284,0,0,1,0,1,0,0,4
13285,1,0,1,0,0,0,1,4
13286,1,1,0,0,0,0,1,4
13287,1,0,1,0,0,1,0,4
13288,1,0,1,0,1,0,0,3
13289,1,0,1,0,0,0,1,0
13290,1,1,0,0,0,1,0,0
13291,0,1,0,1,0,0,0,4
13292,1,1,0,0,0,0,1,4
13293,1,0,1,0,0,1,0,3
13294,1,1,0,0,0,1,0,0
13295,1,1,0,0,1,0,0,1
13296,0,1,0,1,0,0,0,1
13297,0,1,0,0,1,0,0,4
13298,1,1,0,1,0,0,0,4
13299,0,0,1,0,1,0,0,4
13300,1,1,0,0,0,0,1,0
13301,0,0,1,0,1,0,0,2
13302,0,0,1,0,0,1,0,0
13303,0,1,0,1,0,0,0,2
13304,1,0,1,0,0,1,0,3
13305,0,0,1,0,0,1,0,4
13306,0,1,0,1,0,0,0,4
13307,1,0,1,0,0,0,1,3
13308,1,1,0,0,0,1,0,3
13309,0,1,0,0,0,1,0,0
13310,1,0,1,1,0,0,0,3
13311,1,0,1,0,0,0,1,3
13312,1,0,1,0,1,0,0,3
13313,1,0,1,0,0,0,1,0
13314,1,0,1,0,0,0,1,3
13315,1,0,1,1,0,0,0,4
13316,1,1,0,0,1,0,0,4
13317,0,1,0,1,0,0,0,4
13318,1,1,0,0,1,0,0,4
13319,1,0,1,1,0,0,0,4
13320,1,1,0,0,0,1,0,0
13321,1,1,0,0,0,1,0,0
13322,0,0,1,1,0,0,0,4
13323,1,1,0,1,0,0,0,4
13324,1,1,0,0,1,0,0,0
13325,1,0,1,0,0,0,1,3
13326,1,0,1,0,0,0,1,0
13327,1,0,1,0,0,1,0,3
13328,0,0,1,0,0,1,0,0
13329,0,0,1,0,0,1,0,3
13330,1,0,1,0,0,1,0,3
13331,1,0,1,0,0,0,1,0
13332,1,0,1,0,0,0,1,0
13333,1,0,1,0,0,1,0,0
13334,1,1,0,0,0,1,0,0
13335,1,1,0,0,0,1,0,0
13336,1,1,0,1,0,0,0,0
13337,1,1,0,0,0,0,0,4
13338,1,1,0,0,0,1,0,0
13339,1,0,1,1,0,0,0,4
13340,1,0,1,0,0,1,0,0
13341,0,0,1,0,0,1,0,0
13342,1,0,1,0,1,0,0,3
13343,0,1,0,1,0,0,0,4
13344,1,1,0,0,0,1,0,0
13345,0,1,0,1,0,0,0,2
13346,1,0,1,0,0,1,0,0
13347,1,0,1,0,0,1,0,4
13348,1,0,1,0,0,1,0,3
13349,0,0,1,0,0,1,0,4
13350,1,0,1,0,0,0,1,0
13351,0,1,0,0,1,0,0,4
13352,1,1,0,0,0,0,1,0
13353,0,0,1,0,1,0,0,4
13354,0,1,0,1,0,0,0,4
13355,0,0,1,0,1,0,0,4
13356,1,1,0,0,0,0,1,0
13357,1,0,1,0,0,1,0,3
13358,0,1,0,0,0,0,0,4
13359,0,0,1,0,1,0,0,2
13360,1,0,1,1,0,0,0,3
13361,1,0,1,1,0,0,0,4
13362,1,1,0,0,0,0,1,0
13363,1,1,0,0,0,0,1,0
13364,1,0,1,0,0,1,0,4
13365,1,1,0,0,0,0,1,0
13366,1,0,1,0,0,1,0,0
13367,1,0,1,0,1,0,0,2
13368,0,1,0,0,0,0,0,3
13369,0,0,1,0,1,0,0,4
13370,0,1,0,0,1,0,0,4
13371,0,1,0,1,0,0,0,4
13372,1,0,1,0,0,0,1,3
13373,0,1,0,1,0,0,0,4
13374,0,0,1,1,0,0,0,2
13375,1,0,1,0,0,0,1,3
13376,1,0,1,0,0,0,1,0
13377,1,1,0,0,0,1,0,3
13378,1,0,1,0,0,0,1,0
13379,1,0,1,0,0,0,1,3
13380,0,0,1,0,0,1,0,0
13381,1,1,0,0,0,0,1,4
13382,1,0,1,0,0,0,1,0
13383,1,0,1,0,0,1,0,3
13384,0,1,0,0,1,0,0,4
13385,1,0,1,0,0,1,0,4
13386,1,0,1,0,0,0,1,4
13387,1,0,1,0,0,0,1,0
13388,1,0,1,0,0,1,0,3
13389,1,1,0,0,0,0,1,0
13390,1,1,0,0,0,0,1,0
13391,1,0,1,0,0,0,1,0
13392,0,0,1,0,0,1,0,0
13393,1,0,1,0,0,1,0,4
13394,1,0,1,0,0,0,1,3
13395,1,0,1,0,0,0,1,0
13396,1,0,1,0,0,0,1,0
13397,1,0,1,0,0,1,0,2
13398,1,1,0,0,0,1,0,0
13399,1,0,1,0,0,1,0,0
13400,1,0,1,0,0,0,1,4
13401,0,1,0,1,0,0,0,4
13402,1,0,1,0,0,0,1,3
13403,1,0,1,0,0,0,1,0
13404,0,0,1,0,1,0,0,4
13405,1,0,1,0,0,1,0,0
13406,1,1,0,0,0,0,1,0
13407,1,0,1,0,0,0,1,4
13408,1,0,1,0,0,1,0,0
13409,1,0,1,0,0,0,1,0
13410,1,1,0,0,0,1,0,4
13411,1,0,1,0,0,0,1,3
13412,1,0,1,0,0,1,0,0
13413,1,1,0,0,0,0,1,0
13414,1,1,0,0,0,0,1,4
13415,1,1,0,0,0,1,0,0
13416,1,0,1,0,0,1,0,3
13417,0,1,0,0,0,0,0,4
13418,1,0,1,0,0,1,0,0
13419,1,0,1,0,0,1,0,4
13420,1,0,1,0,0,1,0,0
13421,1,0,1,0,0,1,0,3
13422,0,1,0,0,0,0,0,1
13423,1,0,1,0,1,0,0,4
13424,0,1,0,0,0,1,0,4
13425,0,0,1,0,0,1,0,4
13426,1,0,1,1,0,0,0,3
13427,1,0,1,0,0,1,0,3
13428,1,0,1,1,0,0,0,3
13429,1,1,0,0,0,0,1,0
13430,1,0,1,0,0,0,1,0
13431,0,1,0,1,0,0,0,4
13432,1,1,0,0,0,1,0,0
13433,1,0,1,0,0,1,0,4
13434,1,1,0,0,0,1,0,0
13435,1,0,1,0,0,0,1,3
13436,1,0,1,0,0,0,1,0
13437,1,0,1,0,0,0,1,0
13438,1,1,0,0,0,1,0,0
13439,0,1,0,0,0,0,0,4
13440,1,1,0,0,0,0,1,4
13441,1,0,1,0,0,0,1,0
13442,1,1,0,0,0,0,1,4
13443,1,1,0,0,0,1,0,0
13444,1,0,1,0,0,1,0,0
13445,0,1,0,0,1,0,0,4
13446,0,1,0,0,0,0,1,0
13447,1,0,1,0,0,1,0,3
13448,1,0,1,0,0,0,1,0
13449,0,0,1,0,0,1,0,4
13450,0,1,0,0,1,0,0,4
13451,1,0,1,0,0,0,1,0
13452,1,0,1,0,0,0,1,0
13453,0,1,0,1,0,0,0,4
13454,0,0,1,0,0,0,1,0
13455,0,1,0,0,1,0,0,4
13456,1,0,1,0,0,0,1,0
13457,1,0,1,0,0,0,1,3
13458,0,1,0,0,0,0,0,4
13459,1,0,1,0,0,1,0,3
13460,0,1,0,0,1,0,0,4
13461,1,0,1,0,0,1,0,4
13462,1,0,1,0,0,1,0,3
13463,1,1,0,0,0,1,0,4
13464,1,0,1,0,0,0,1,3
13465,1,1,0,0,0,1,0,4
13466,1,0,1,0,0,0,1,3
13467,0,1,0,0,1,0,0,4
13468,1,0,1,0,0,0,1,3
13469,1,0,1,0,0,0,1,3
13470,0,1,0,1,0,0,0,4
13471,0,1,0,1,0,0,0,4
13472,1,0,1,0,0,1,0,0
13473,1,1,0,0,0,1,0,0
13474,1,0,1,0,0,0,1,3
13475,1,1,0,0,0,0,1,0
13476,1,1,0,0,0,0,1,4
13477,1,1,0,0,0,1,0,4
13478,1,0,1,0,0,1,0,2
13479,1,1,0,0,0,0,1,4
13480,1,1,0,0,0,0,1,0
13481,0,1,0,0,0,0,0,4
13482,1,0,1,0,0,1,0,3
13483,1,1,0,0,0,1,0,0
13484,1,0,1,0,0,1,0,3
13485,0,0,1,0,0,1,0,3
13486,0,1,0,0,1,0,0,4
13487,1,0,1,0,0,0,1,4
13488,1,0,1,0,0,0,1,4
13489,1,0,1,0,0,1,0,0
13490,1,0,1,0,1,0,0,4
13491,1,0,1,0,0,0,1,2
13492,0,1,0,0,0,0,0,4
13493,0,1,0,0,1,0,0,4
13494,1,0,1,0,0,0,1,0
13495,1,0,1,0,0,1,0,0
13496,1,0,1,1,0,0,0,3
13497,1,0,1,0,0,0,1,3
13498,1,0,1,1,0,0,0,3
13499,1,0,1,0,1,0,0,4
13500,1,0,1,0,0,1,0,3
13501,0,1,0,0,1,0,0,4
13502,1,0,1,0,1,0,0,4
13503,1,0,1,0,0,1,0,0
13504,1,0,1,0,0,0,1,3
13505,1,1,0,0,0,1,0,3
13506,1,1,0,0,1,0,0,0
13507,1,0,1,0,0,0,1,3
13508,1,0,1,0,0,1,0,0
13509,1,1,0,0,0,0,1,0
13510,1,0,1,0,0,1,0,0
13511,1,0,1,0,0,1,0,4
13512,1,0,1,0,0,0,1,0
13513,1,0,1,0,0,0,1,3
13514,0,1,0,0,0,0,0,4
13515,1,0,1,0,0,0,1,0
13516,1,0,1,0,0,1,0,0
13517,0,1,0,0,1,0,0,4
13518,0,0,1,0,0,0,1,4
13519,0,1,0,0,1,0,0,4
13520,0,0,1,0,0,1,0,0
13521,1,0,1,0,0,1,0,0
13522,1,1,0,0,0,0,0,4
13523,1,0,1,0,0,1,0,3
13524,1,0,1,0,0,0,1,4
13525,1,0,1,0,0,0,1,0
13526,1,0,1,0,0,0,1,4
13527,1,0,1,0,1,0,0,3
13528,1,0,1,0,1,0,0,4
13529,0,1,0,1,0,0,0,4
13530,1,0,1,0,0,0,1,4
13531,1,1,0,0,0,0,1,0
13532,0,1,0,0,0,1,0,0
13533,1,0,1,0,0,0,1,3
13534,1,1,0,0,0,1,0,2
13535,1,0,1,0,0,1,0,3
13536,1,0,1,0,0,1,0,0
13537,0,0,1,0,0,0,1,4
13538,0,1,0,1,0,0,0,4
13539,1,1,0,0,1,0,0,4
13540,1,1,0,0,0,0,1,0
13541,1,0,1,0,0,0,1,0
13542,0,0,1,0,1,0,0,4
13543,1,0,1,0,0,0,1,4
13544,0,0,1,0,0,0,1,4
13545,0,0,1,0,0,0,1,0
13546,1,1,0,0,0,1,0,4
13547,1,1,0,0,0,1,0,0
